Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Amynodon_advenus,Anisonchus_sectorus,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Chulsanbaatar_vulgaris,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Diplobune_sp.,Dorudon_atrox,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Eotylopus_sp.,Hadrocodium_wui,Heptodon_posticus,Homacodon_vagans,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Xenicohippus_osborni,Ignacius_graybullianus,Kennalestes_gobiensis,Kryptobaatar_dashzevegi,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Litovoi_tholocephalos,Loxolophus_priscus,Meniscotherium_chamense,Mesatirhinus_junius,Mesonyx_obtusidens,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Moeritherium_lyonsi,Morganucodon_sp.,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Notostylops_murinus,Oldfieldthomasia_debilitata,Onychodectes_tisonensis,Oodectes_herpestoides,Oxacron_sp.,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Palaeosyops_robustus,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Protoreodon_petersoni,Protylopus_sp.,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Pterodon_dasyuroides,Ptilodus_montanus,Pucadelphys_andinus,Rapamys_atramontis,Reithroparamys_delicatissimus,Rhyphodon_lankesteri,Robiacina_lavergnensis,Rodhocetus_kasrani,Rooneyia_viejaensis,Saghacetus_osiris,Seggeurius_amourensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Thinocyon_velox,Titanoides_primaevus,Triconodon_mordax,Tritemnodon_agilis,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Vincelestes_neuquenianus,Vintana_sertichi,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei,Zygorhiza_kochii"
1,1,5.586203,2748,2.748,1.12555,0.984561,1,1.301026,0.005139,0.002566,0.000338,0.041613,0.026864,0.007732,0.001849,0.209911,0.02871,0.014333,0.001888,0.232461,Morganucodon_sp.
2,115,3.407836,11260,11.26,1.111114,0.92551,1,1.823629,0.001723,0.021899,0.000303,0.075085,0.016388,0.004717,0.001128,0.128055,0.005871,0.074628,0.001031,0.255877,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Amynodon_advenus,Anisonchus_sectorus,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Chulsanbaatar_vulgaris,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Diplobune_sp.,Dorudon_atrox,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Eotylopus_sp.,Hadrocodium_wui,Heptodon_posticus,Homacodon_vagans,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Xenicohippus_osborni,Ignacius_graybullianus,Kennalestes_gobiensis,Kryptobaatar_dashzevegi,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Litovoi_tholocephalos,Loxolophus_priscus,Meniscotherium_chamense,Mesatirhinus_junius,Mesonyx_obtusidens,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Moeritherium_lyonsi,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Notostylops_murinus,Oldfieldthomasia_debilitata,Onychodectes_tisonensis,Oodectes_herpestoides,Oxacron_sp.,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Palaeosyops_robustus,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Protoreodon_petersoni,Protylopus_sp.,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Pterodon_dasyuroides,Ptilodus_montanus,Pucadelphys_andinus,Rapamys_atramontis,Reithroparamys_delicatissimus,Rhyphodon_lankesteri,Robiacina_lavergnensis,Rodhocetus_kasrani,Rooneyia_viejaensis,Saghacetus_osiris,Seggeurius_amourensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Thinocyon_velox,Titanoides_primaevus,Triconodon_mordax,Tritemnodon_agilis,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Vincelestes_neuquenianus,Vintana_sertichi,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei,Zygorhiza_kochii"
3,1,3.938713,10998,10.998,1.082343,0.857217,1,1.817484,0.001335,0.004381,0.0003,0.019117,0.018942,0.005452,0.001304,0.148004,0.005257,0.017255,0.001182,0.075296,Hadrocodium_wui
4,114,29.88808,15618,15.618,1.151001,0.906036,1,2.65866,0.000459,0.000182,0.000286,0.002185,0.143734,0.04137,0.009893,1.123094,0.013725,0.005443,0.008548,0.065304,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Amynodon_advenus,Anisonchus_sectorus,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Chulsanbaatar_vulgaris,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Diplobune_sp.,Dorudon_atrox,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Eotylopus_sp.,Heptodon_posticus,Homacodon_vagans,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Xenicohippus_osborni,Ignacius_graybullianus,Kennalestes_gobiensis,Kryptobaatar_dashzevegi,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Litovoi_tholocephalos,Loxolophus_priscus,Meniscotherium_chamense,Mesatirhinus_junius,Mesonyx_obtusidens,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Moeritherium_lyonsi,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Notostylops_murinus,Oldfieldthomasia_debilitata,Onychodectes_tisonensis,Oodectes_herpestoides,Oxacron_sp.,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Palaeosyops_robustus,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Protoreodon_petersoni,Protylopus_sp.,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Pterodon_dasyuroides,Ptilodus_montanus,Pucadelphys_andinus,Rapamys_atramontis,Reithroparamys_delicatissimus,Rhyphodon_lankesteri,Robiacina_lavergnensis,Rodhocetus_kasrani,Rooneyia_viejaensis,Saghacetus_osiris,Seggeurius_amourensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Thinocyon_velox,Titanoides_primaevus,Triconodon_mordax,Tritemnodon_agilis,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Vincelestes_neuquenianus,Vintana_sertichi,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei,Zygorhiza_kochii"
5,1,7.808598,15913,15.913,1.186746,0.873262,1,2.855489,0.000472,0.000286,0.000288,0.002282,0.037552,0.010808,0.002585,0.293421,0.003683,0.002236,0.002249,0.01782,Triconodon_mordax
6,113,33.69319,19955,19.955,1.53301,-0.963316,1,22.200966,0.000354,0.000121,0.000304,0.000504,0.162033,0.046637,0.011152,1.266077,0.011925,0.004069,0.010256,0.016978,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Amynodon_advenus,Anisonchus_sectorus,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Chulsanbaatar_vulgaris,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Diplobune_sp.,Dorudon_atrox,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Eotylopus_sp.,Heptodon_posticus,Homacodon_vagans,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Xenicohippus_osborni,Ignacius_graybullianus,Kennalestes_gobiensis,Kryptobaatar_dashzevegi,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Litovoi_tholocephalos,Loxolophus_priscus,Meniscotherium_chamense,Mesatirhinus_junius,Mesonyx_obtusidens,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Moeritherium_lyonsi,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Notostylops_murinus,Oldfieldthomasia_debilitata,Onychodectes_tisonensis,Oodectes_herpestoides,Oxacron_sp.,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Palaeosyops_robustus,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Protoreodon_petersoni,Protylopus_sp.,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Pterodon_dasyuroides,Ptilodus_montanus,Pucadelphys_andinus,Rapamys_atramontis,Reithroparamys_delicatissimus,Rhyphodon_lankesteri,Robiacina_lavergnensis,Rodhocetus_kasrani,Rooneyia_viejaensis,Saghacetus_osiris,Seggeurius_amourensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Thinocyon_velox,Titanoides_primaevus,Tritemnodon_agilis,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Vincelestes_neuquenianus,Vintana_sertichi,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei,Zygorhiza_kochii"
7,5,38.62724,21970,21.97,1.527884,0.66171,1,5.523838,0.000361,0.000135,0.000312,0.000531,0.185761,0.053466,0.012786,1.451482,0.013963,0.005213,0.012052,0.020513,"Chulsanbaatar_vulgaris,Kryptobaatar_dashzevegi,Litovoi_tholocephalos,Ptilodus_montanus,Vintana_sertichi"
8,1,26.45277,25244,25.244,1.993211,0.945304,1,9.958793,0.000415,0.000113,0.000348,0.00065,0.127213,0.036615,0.008756,0.994006,0.010977,0.002986,0.009198,0.017203,Vintana_sertichi
9,4,6.641839,25198,25.198,1.835442,1.056198,1,8.206042,0.000416,0.000148,0.000329,0.000781,0.031941,0.009193,0.002198,0.249578,0.002765,0.000983,0.002188,0.005188,"Chulsanbaatar_vulgaris,Kryptobaatar_dashzevegi,Litovoi_tholocephalos,Ptilodus_montanus"
10,1,19.8138,24656,24.656,1.764204,1.140035,1,12.312593,0.000382,0.000143,0.000327,0.000593,0.095286,0.027426,0.006558,0.744536,0.007568,0.002838,0.006488,0.011744,Litovoi_tholocephalos
11,3,3.556355,25796,25.796,1.774465,-0.148805,1,11.869853,0.000404,0.000152,0.000321,0.000744,0.017103,0.004923,0.001177,0.133636,0.001437,0.000541,0.001142,0.002646,"Chulsanbaatar_vulgaris,Kryptobaatar_dashzevegi,Ptilodus_montanus"
12,1,22.94042,25197,25.197,1.650294,0.010218,1,11.279429,0.000372,0.00011,0.000318,0.000528,0.110322,0.031753,0.007593,0.862024,0.008533,0.002524,0.007295,0.012115,Ptilodus_montanus
13,2,2.218234,27334,27.334,1.869244,-0.289587,1,12.392111,0.000425,0.000478,0.000326,0.000979,0.010668,0.00307,0.000734,0.083354,0.000943,0.001061,0.000724,0.002171,"Chulsanbaatar_vulgaris,Kryptobaatar_dashzevegi"
14,1,1.972391,27001,27.001,1.809641,2.423931,1,13.665744,0.000408,0.000112,0.000324,0.000776,0.009485,0.00273,0.000653,0.074116,0.000804,0.00022,0.000638,0.001531,Chulsanbaatar_vulgaris
15,1,9.123252,26688,26.688,1.72621,-0.02666,1,11.416419,0.000392,0.00012,0.000323,0.000711,0.043874,0.012628,0.00302,0.342821,0.003575,0.001098,0.002947,0.006483,Kryptobaatar_dashzevegi
16,108,4.906172,23218,23.218,1.639388,1.288966,1,8.327228,0.00039,0.000115,0.000332,0.000666,0.023594,0.006791,0.001624,0.184357,0.001912,0.000566,0.001629,0.003269,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Amynodon_advenus,Anisonchus_sectorus,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Diplobune_sp.,Dorudon_atrox,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Eotylopus_sp.,Heptodon_posticus,Homacodon_vagans,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Xenicohippus_osborni,Ignacius_graybullianus,Kennalestes_gobiensis,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Mesatirhinus_junius,Mesonyx_obtusidens,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Moeritherium_lyonsi,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Notostylops_murinus,Oldfieldthomasia_debilitata,Onychodectes_tisonensis,Oodectes_herpestoides,Oxacron_sp.,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Palaeosyops_robustus,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Protoreodon_petersoni,Protylopus_sp.,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Pterodon_dasyuroides,Pucadelphys_andinus,Rapamys_atramontis,Reithroparamys_delicatissimus,Rhyphodon_lankesteri,Robiacina_lavergnensis,Rodhocetus_kasrani,Rooneyia_viejaensis,Saghacetus_osiris,Seggeurius_amourensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Thinocyon_velox,Titanoides_primaevus,Tritemnodon_agilis,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Vincelestes_neuquenianus,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei,Zygorhiza_kochii"
17,1,3.835603,23032,23.032,1.615841,0.253544,1,12.28535,0.000384,0.00011,0.000332,0.000623,0.018446,0.005309,0.00127,0.144129,0.001472,0.00042,0.001273,0.00239,Vincelestes_neuquenianus
18,107,34.87448,25568,25.568,1.654067,0.57879,1,8.190586,0.000373,0.000123,0.000356,0.000513,0.167713,0.048272,0.011543,1.310466,0.013005,0.004296,0.012423,0.017888,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Amynodon_advenus,Anisonchus_sectorus,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Diplobune_sp.,Dorudon_atrox,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Eotylopus_sp.,Heptodon_posticus,Homacodon_vagans,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Xenicohippus_osborni,Ignacius_graybullianus,Kennalestes_gobiensis,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Mesatirhinus_junius,Mesonyx_obtusidens,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Moeritherium_lyonsi,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Notostylops_murinus,Oldfieldthomasia_debilitata,Onychodectes_tisonensis,Oodectes_herpestoides,Oxacron_sp.,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Palaeosyops_robustus,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Protoreodon_petersoni,Protylopus_sp.,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Pterodon_dasyuroides,Pucadelphys_andinus,Rapamys_atramontis,Reithroparamys_delicatissimus,Rhyphodon_lankesteri,Robiacina_lavergnensis,Rodhocetus_kasrani,Rooneyia_viejaensis,Saghacetus_osiris,Seggeurius_amourensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Thinocyon_velox,Titanoides_primaevus,Tritemnodon_agilis,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei,Zygorhiza_kochii"
19,1,30.58483,25852,25.852,1.684407,0.890029,1,7.033381,0.00038,0.000123,0.00036,0.000549,0.147084,0.042334,0.010124,1.149275,0.01161,0.003765,0.011011,0.016789,Pucadelphys_andinus
20,106,5.247272,33907,33.907,2.181668,1.356043,1,10.493094,0.000444,0.00049,0.000417,0.000704,0.025234,0.007263,0.001737,0.197175,0.002327,0.002571,0.002188,0.003692,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Amynodon_advenus,Anisonchus_sectorus,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Diplobune_sp.,Dorudon_atrox,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Eotylopus_sp.,Heptodon_posticus,Homacodon_vagans,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Xenicohippus_osborni,Ignacius_graybullianus,Kennalestes_gobiensis,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Mesatirhinus_junius,Mesonyx_obtusidens,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Moeritherium_lyonsi,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Notostylops_murinus,Oldfieldthomasia_debilitata,Onychodectes_tisonensis,Oodectes_herpestoides,Oxacron_sp.,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Palaeosyops_robustus,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Protoreodon_petersoni,Protylopus_sp.,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Pterodon_dasyuroides,Rapamys_atramontis,Reithroparamys_delicatissimus,Rhyphodon_lankesteri,Robiacina_lavergnensis,Rodhocetus_kasrani,Rooneyia_viejaensis,Saghacetus_osiris,Seggeurius_amourensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Thinocyon_velox,Titanoides_primaevus,Tritemnodon_agilis,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei,Zygorhiza_kochii"
21,2,4.592079,35175,35.175,2.240778,1.271325,1,10.808748,0.00045,0.000465,0.000419,0.000752,0.022084,0.006356,0.00152,0.172555,0.002068,0.002135,0.001924,0.003452,"Asioryctes_nemegetensis,Kennalestes_gobiensis"
22,1,3.180119,35847,35.847,2.350664,1.019657,1,11.746477,0.000463,0.000456,0.000422,0.000747,0.015293,0.004402,0.001053,0.119498,0.001471,0.00145,0.001342,0.002377,Asioryctes_nemegetensis
23,1,10.55848,35499,35.499,2.367911,1.975313,1,16.447761,0.000456,0.000537,0.000421,0.000946,0.050776,0.014615,0.003495,0.396752,0.004817,0.005669,0.004447,0.00999,Kennalestes_gobiensis
24,104,4.661888,39464,39.464,2.417719,2.814537,1,11.67903,0.000463,0.000507,0.000446,0.000658,0.022419,0.006453,0.001543,0.175178,0.00216,0.002363,0.002079,0.003066,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Amynodon_advenus,Anisonchus_sectorus,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Diplobune_sp.,Dorudon_atrox,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Eotylopus_sp.,Heptodon_posticus,Homacodon_vagans,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Xenicohippus_osborni,Ignacius_graybullianus,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Mesatirhinus_junius,Mesonyx_obtusidens,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Moeritherium_lyonsi,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Notostylops_murinus,Oldfieldthomasia_debilitata,Onychodectes_tisonensis,Oodectes_herpestoides,Oxacron_sp.,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Palaeosyops_robustus,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Protoreodon_petersoni,Protylopus_sp.,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Pterodon_dasyuroides,Rapamys_atramontis,Reithroparamys_delicatissimus,Rhyphodon_lankesteri,Robiacina_lavergnensis,Rodhocetus_kasrani,Rooneyia_viejaensis,Saghacetus_osiris,Seggeurius_amourensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Thinocyon_velox,Titanoides_primaevus,Tritemnodon_agilis,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei,Zygorhiza_kochii"
25,1,10.48712,39301,39.301,2.381772,3.303502,1,12.961516,0.00045,0.000497,0.000445,0.000587,0.050433,0.014516,0.003471,0.394071,0.004715,0.005215,0.004667,0.006157,Zalambdalestes_lechei
