Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Hadrocodium_wui,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Ignacius_graybullianus,Kennalestes_gobiensis,Kryptobaatar_dashzevegi,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Litovoi_tholocephalos,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Onychodectes_tisonensis,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Ptilodus_montanus,Pucadelphys_andinus,Rapamys_atramontis,Reithroparamys_delicatissimus,Robiacina_lavergnensis,Rooneyia_viejaensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Triconodon_mordax,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Vincelestes_neuquenianus,Vintana_sertichi,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei"
1,1,3.938713,3688,3.688,1.215714,1.026482,1,1.740794,0.08346,0.07328,0.001671,0.48978,0.302276,0.016197,0.006475,1.233176,0.328726,0.288628,0.006582,1.929101,Hadrocodium_wui
2,83,29.88808,17059,17.059,0.965573,1.015993,1,1.431262,0.007562,0.01022,0.001437,0.10255,2.293757,0.122904,0.049136,9.357695,0.226021,0.305454,0.042941,3.065014,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Ignacius_graybullianus,Kennalestes_gobiensis,Kryptobaatar_dashzevegi,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Litovoi_tholocephalos,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Onychodectes_tisonensis,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Ptilodus_montanus,Pucadelphys_andinus,Rapamys_atramontis,Reithroparamys_delicatissimus,Robiacina_lavergnensis,Rooneyia_viejaensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Triconodon_mordax,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Vincelestes_neuquenianus,Vintana_sertichi,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei"
3,1,7.808598,17702,17.702,1.027282,0.960661,1,1.567241,0.007444,0.021654,0.001447,0.107395,0.59927,0.03211,0.012837,2.444803,0.05813,0.169091,0.011301,0.838602,Triconodon_mordax
4,82,33.69319,22110,22.11,1.028993,1.063288,1,1.751107,0.001477,0.000355,0.001429,0.002667,2.585779,0.138552,0.055392,10.549041,0.049754,0.011944,0.048148,0.089867,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Ignacius_graybullianus,Kennalestes_gobiensis,Kryptobaatar_dashzevegi,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Litovoi_tholocephalos,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Onychodectes_tisonensis,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Ptilodus_montanus,Pucadelphys_andinus,Rapamys_atramontis,Reithroparamys_delicatissimus,Robiacina_lavergnensis,Rooneyia_viejaensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Vincelestes_neuquenianus,Vintana_sertichi,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei"
5,4,38.62724,27823,27.823,1.613664,1.111182,1,4.935324,0.001603,0.000189,0.001523,0.002408,2.964442,0.158841,0.063503,12.093849,0.061902,0.007309,0.058829,0.093004,"Kryptobaatar_dashzevegi,Litovoi_tholocephalos,Ptilodus_montanus,Vintana_sertichi"
6,1,26.45277,28427,28.427,1.709796,0.890608,1,6.137258,0.001676,0.000296,0.001536,0.002832,2.030114,0.108778,0.043488,8.282129,0.044328,0.00784,0.040638,0.074922,Vintana_sertichi
7,3,6.641839,35118,35.118,2.670578,0.7705,1,11.052796,0.002122,0.002001,0.001662,0.006304,0.509727,0.027312,0.010919,2.079501,0.014095,0.013292,0.011039,0.041867,"Kryptobaatar_dashzevegi,Litovoi_tholocephalos,Ptilodus_montanus"
8,1,19.8138,34571,34.571,2.483364,0.849393,1,11.71546,0.001957,0.001741,0.001655,0.003442,1.520607,0.081477,0.032574,6.203526,0.038784,0.034493,0.032792,0.068209,Litovoi_tholocephalos
9,2,3.556355,43706,43.706,4.783585,2.293625,1,20.408794,0.003064,0.001585,0.00185,0.008116,0.272932,0.014624,0.005847,1.113463,0.010895,0.005638,0.006579,0.028864,"Kryptobaatar_dashzevegi,Ptilodus_montanus"
10,1,22.94042,41384,41.384,3.678892,1.963772,1,17.03817,0.002377,0.002214,0.0018,0.004795,1.760559,0.094335,0.037714,7.182444,0.054536,0.050785,0.041293,0.110002,Ptilodus_montanus
11,1,11.341486,54525,54.525,7.454531,1.153316,1,22.217785,0.003897,0.001825,0.00216,0.00699,0.870401,0.046638,0.018645,3.550919,0.044194,0.020701,0.024498,0.079277,Kryptobaatar_dashzevegi
12,78,4.906172,25124,25.124,1.120928,1.113,1,4.286139,0.001534,0.000184,0.001428,0.002839,0.376523,0.020175,0.008066,1.536079,0.007528,0.000904,0.007006,0.013927,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Ignacius_graybullianus,Kennalestes_gobiensis,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Onychodectes_tisonensis,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Pucadelphys_andinus,Rapamys_atramontis,Reithroparamys_delicatissimus,Robiacina_lavergnensis,Rooneyia_viejaensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Vincelestes_neuquenianus,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei"
13,1,3.835603,24949,24.949,1.104725,1.037828,1,2.211178,0.001521,0.000211,0.001425,0.002797,0.294363,0.015773,0.006306,1.200894,0.005834,0.000808,0.005466,0.01073,Vincelestes_neuquenianus
14,77,34.87448,26349,26.349,1.080252,1.117547,1,2.552642,0.001415,0.000165,0.001421,0.002151,2.676437,0.143409,0.057334,10.918893,0.049343,0.005737,0.049542,0.075004,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Ignacius_graybullianus,Kennalestes_gobiensis,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Onychodectes_tisonensis,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Pucadelphys_andinus,Rapamys_atramontis,Reithroparamys_delicatissimus,Robiacina_lavergnensis,Rooneyia_viejaensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei"
15,1,30.58483,26352,26.352,1.065752,0.920536,1,2.075803,0.001406,0.000163,0.001419,0.002045,2.347229,0.12577,0.050281,9.575841,0.042991,0.004987,0.043406,0.062532,Pucadelphys_andinus
16,76,5.247272,30661,30.661,1.38524,0.52818,1,4.563835,0.001578,0.000181,0.00151,0.002762,0.402701,0.021578,0.008627,1.642875,0.008281,0.000947,0.007921,0.01449,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Asioryctes_nemegetensis,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Ignacius_graybullianus,Kennalestes_gobiensis,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Onychodectes_tisonensis,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Rapamys_atramontis,Reithroparamys_delicatissimus,Robiacina_lavergnensis,Rooneyia_viejaensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei"
17,2,4.592079,31818,31.818,1.385639,0.227813,1,9.714945,0.001575,0.000281,0.001496,0.002818,0.352418,0.018883,0.007549,1.43774,0.007234,0.001289,0.006868,0.012939,"Asioryctes_nemegetensis,Kennalestes_gobiensis"
18,1,3.180119,31575,31.575,1.357399,1.229408,1,4.70069,0.001553,0.000162,0.001493,0.002612,0.244058,0.013077,0.005228,0.995667,0.00494,0.000516,0.004748,0.008308,Asioryctes_nemegetensis
19,1,10.55848,31180,31.18,1.289651,0.778855,1,3.629333,0.001484,0.000062,0.001483,0.002593,0.810309,0.043418,0.017358,3.305767,0.015666,0.000654,0.015658,0.02738,Kennalestes_gobiensis
20,74,4.661888,36335,36.335,1.95258,0.734545,1,7.501574,0.001691,0.000195,0.001657,0.002669,0.357776,0.01917,0.007664,1.459596,0.007885,0.000911,0.007725,0.012443,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Ignacius_graybullianus,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Onychodectes_tisonensis,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Rapamys_atramontis,Reithroparamys_delicatissimus,Robiacina_lavergnensis,Rooneyia_viejaensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp.,Zalambdalestes_lechei"
21,1,10.48712,36028,36.028,1.873305,1.084253,1,5.275099,0.001616,0.000158,0.001651,0.00217,0.804833,0.043125,0.017241,3.283425,0.016949,0.001662,0.017314,0.022761,Zalambdalestes_lechei
22,73,2.915523,55599,55.599,4.513472,1.299988,1,15.568595,0.002475,0.001923,0.001984,0.003873,0.223751,0.011989,0.004793,0.912825,0.007216,0.005607,0.005785,0.011292,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Ignacius_graybullianus,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Onychodectes_tisonensis,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Rapamys_atramontis,Reithroparamys_delicatissimus,Robiacina_lavergnensis,Rooneyia_viejaensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp."
23,1,31.193214,55246,55.246,4.419951,0.353831,1,13.198692,0.002391,0.001897,0.001992,0.003376,2.393919,0.128271,0.051282,9.766321,0.074583,0.059187,0.062137,0.105303,Prorastomus_sirenoides
24,1,43.014051,54193,54.193,3.911923,0.667529,1,8.691194,0.002122,0.001869,0.001967,0.002087,3.301107,0.17688,0.070715,13.467321,0.091295,0.080397,0.084609,0.089756,Leptictis_sp.
25,1,27.171584,54909,54.909,4.276478,0.790647,1,11.565202,0.002331,0.001824,0.001985,0.003184,2.085279,0.111734,0.04467,8.507184,0.063347,0.049558,0.053931,0.086522,Eoryctes_melanus
26,2,13.932738,55250,55.25,4.242417,1.16385,1,13.319134,0.002275,0.00182,0.001974,0.003113,1.069266,0.057294,0.022905,4.362218,0.031695,0.025355,0.027504,0.043367,"Ectoganus_copei,Onychodectes_tisonensis"
27,1,3.001425,55418,55.418,4.485508,0.677295,1,16.266601,0.00237,0.001831,0.001979,0.003736,0.230344,0.012342,0.004934,0.93972,0.007112,0.005496,0.00594,0.011213,Onychodectes_tisonensis
28,1,14.03835,55392,55.392,4.249042,1.207146,1,11.617773,0.002309,0.001979,0.001978,0.003164,1.077371,0.057728,0.023079,4.395284,0.032409,0.027788,0.027768,0.04442,Ectoganus_copei
29,68,2.286825,57616,57.616,4.422388,1.08993,1,14.333064,0.002387,0.001914,0.002021,0.003298,0.175502,0.009404,0.00376,0.715985,0.005458,0.004376,0.004622,0.007543,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Ignacius_graybullianus,Labidolemur_kayi,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Rapamys_atramontis,Reithroparamys_delicatissimus,Robiacina_lavergnensis,Rooneyia_viejaensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp."
