Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
106,1,4.425082,80327,80.327,7.894594,1.06342,4.468406,20.704557,0.01875,0.003962,0.011443,0.034993,0.01318,0.011603,0.012165,0.008203,0.082971,0.017533,0.050634,0.154845,Titanoides_primaevus
107,2,6.602214,56992,56.992,4.015025,1.288676,1.586364,12.89198,0.009434,0.004266,0.004452,0.026502,0.019664,0.017311,0.018149,0.012238,0.062287,0.028165,0.029393,0.174974,"Coryphodon_elephantopus,Coryphodon_hamatus"
108,1,5.850662,57403,57.403,4.083114,0.945781,1.652468,12.409311,0.009591,0.003815,0.004519,0.020856,0.017426,0.015341,0.016083,0.010845,0.056111,0.022323,0.026439,0.12202,Coryphodon_elephantopus
109,1,4.897539,57093,57.093,4.043071,2.966763,1.600201,15.201058,0.009543,0.007873,0.004468,0.03506,0.014587,0.012842,0.013463,0.009078,0.046739,0.038557,0.021882,0.171708,Coryphodon_hamatus
110,25,1.383618,27500,27.5,1.77441,1.00406,1,4.337799,0.0043,0.002557,0.003007,0.007146,0.004121,0.003628,0.003804,0.002565,0.005949,0.003538,0.004161,0.009888,"Agriochoerus_sp.,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Diacodexis_ilicis,Dichobune_leporina,Ectoconus_ditrigonus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Mouillacitherium_elegans,Phenacodus_primaevus,Phenacodus_wortmani,Pleuraspidotherium_aumonieri,Robiacina_lavergnensis,Tapirulus_hyracinus,Tetraclaenodon_pliciferus,Xenicohippus_sp."
111,2,11.98925,29013,29.013,1.888068,1.081616,1,4.184293,0.00463,0.00261,0.00304,0.008593,0.03571,0.031437,0.032958,0.022224,0.055511,0.031293,0.036447,0.103027,"Hyrachyus_modestus,Xenicohippus_sp."
112,1,13.62629,26755,26.755,1.614313,0.891363,1,3.126421,0.003945,0.002591,0.002998,0.005747,0.040585,0.035729,0.037459,0.025258,0.053759,0.035311,0.040852,0.078308,Hyrachyus_modestus
113,1,8.725423,27069,27.069,1.676208,0.04767,1,7.661176,0.004019,0.002485,0.003003,0.006278,0.025988,0.022879,0.023986,0.016174,0.035066,0.021686,0.026202,0.054783,Xenicohippus_sp.
114,4,6.165891,26754,26.754,1.530561,0.918519,1,2.899764,0.003717,0.002528,0.002967,0.00482,0.018365,0.016167,0.01695,0.011429,0.022919,0.015585,0.018294,0.029723,"Meniscotherium_chamense,Phenacodus_primaevus,Phenacodus_wortmani,Tetraclaenodon_pliciferus"
115,3,2.011211,29279,29.279,1.665519,0.652972,1,4.924263,0.004045,0.00253,0.002974,0.007066,0.00599,0.005274,0.005529,0.003728,0.008135,0.005089,0.005981,0.014211,"Phenacodus_primaevus,Phenacodus_wortmani,Tetraclaenodon_pliciferus"
116,1,2.917035,28561,28.561,1.545204,0.997925,1,3.088694,0.003764,0.003009,0.002961,0.005631,0.008688,0.007649,0.008019,0.005407,0.01098,0.008777,0.008637,0.016427,Tetraclaenodon_pliciferus
117,2,6.582492,29900,29.9,1.604586,0.986258,1,4.19984,0.003904,0.002279,0.002962,0.007617,0.019606,0.01726,0.018095,0.012202,0.025695,0.015002,0.019497,0.050141,"Phenacodus_primaevus,Phenacodus_wortmani"
118,1,5.596397,29784,29.784,1.590866,0.935868,1,4.826244,0.003891,0.002109,0.002959,0.010305,0.016669,0.014674,0.015384,0.010374,0.021776,0.011802,0.01656,0.05767,Phenacodus_primaevus
119,1,5.594503,29848,29.848,1.572784,1.115553,1,3.342081,0.003859,0.002651,0.002959,0.007264,0.016663,0.014669,0.015379,0.01037,0.021588,0.014833,0.016554,0.040637,Phenacodus_wortmani
120,1,16.68029,26888,26.888,1.524981,0.917692,1,2.576401,0.003731,0.002635,0.002972,0.0046,0.049682,0.043737,0.045854,0.030919,0.062241,0.043948,0.049574,0.076727,Meniscotherium_chamense
121,1,17.675648,25506,25.506,1.564276,1.035477,1,3.032665,0.003804,0.00263,0.002988,0.005202,0.052646,0.046347,0.04859,0.032764,0.067243,0.046487,0.052815,0.091944,Pleuraspidotherium_aumonieri
122,3,16.14084,26692,26.692,1.560943,1.210564,1,3.284251,0.003806,0.00252,0.002987,0.005037,0.048075,0.042322,0.044371,0.029919,0.061431,0.040673,0.048213,0.081294,"Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus"
123,1,5.369476,27703,27.703,1.745746,1.241533,1,4.306074,0.004243,0.002344,0.00302,0.007874,0.015993,0.014079,0.014761,0.009953,0.022782,0.012588,0.016216,0.04228,Hyopsodus_miticulus
124,1,8.254583,27264,27.264,1.707282,1.219763,1,3.984997,0.004126,0.002565,0.003013,0.006459,0.024586,0.021644,0.022692,0.015301,0.03406,0.021176,0.024871,0.053318,Hyopsodus_lepidus
125,1,9.463086,26392,26.392,1.553446,1.111203,1,3.016515,0.003777,0.00266,0.002986,0.004966,0.028185,0.024813,0.026014,0.017541,0.035738,0.025168,0.028257,0.046994,Hyopsodus_paulus
126,15,1.987211,30032,30.032,1.874244,0.968406,1,4.777991,0.004521,0.002631,0.003067,0.008318,0.005919,0.005211,0.005463,0.003684,0.008985,0.005229,0.006095,0.016529,"Agriochoerus_sp.,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Diacodexis_ilicis,Dichobune_leporina,Ectoconus_ditrigonus,Leptotragulus_sp.,Loxolophus_priscus,Mouillacitherium_elegans,Robiacina_lavergnensis,Tapirulus_hyracinus"
127,2,5.182845,60231,60.231,6.833248,0.948105,2.295094,16.605013,0.016511,0.00375,0.005296,0.032787,0.015437,0.01359,0.014248,0.009607,0.085575,0.019437,0.027449,0.169927,"Anisonchus_sectorus,Ectoconus_ditrigonus"
128,1,4.698954,70528,70.528,9.28629,2.171679,4.84724,22.902812,0.022632,0.004357,0.012656,0.041224,0.013996,0.012321,0.012917,0.00871,0.106345,0.020475,0.05947,0.193708,Anisonchus_sectorus
129,1,1.739936,84117,84.117,13.930775,2.038096,8.925775,28.429411,0.033535,0.003743,0.024121,0.048114,0.005182,0.004562,0.004783,0.003225,0.058349,0.006512,0.041969,0.083716,Ectoconus_ditrigonus
130,13,2.750252,30777,30.777,1.831866,1.573951,1,4.134162,0.00444,0.002706,0.003074,0.007631,0.008192,0.007211,0.00756,0.005098,0.012212,0.007442,0.008454,0.020988,"Agriochoerus_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Diacodexis_ilicis,Dichobune_leporina,Leptotragulus_sp.,Loxolophus_priscus,Mouillacitherium_elegans,Robiacina_lavergnensis,Tapirulus_hyracinus"
