Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
216,7,2.331345,100000,100,1008670872,490158866.5,716807787.1,1156797085,54438396009,36790154953,46057159467,42418105593,154.380896,219.176751,161.938411,53.159179,1.26915E+11,85770543799,1.07375E+11,98891238383,"Basilosaurus_cetoides,Basilosaurus_isis,Dalanistes_ahmedi,Dorudon_atrox,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
217,1,4.070236,100000,100,141551062.1,23075278.87,44292616.37,407052302.3,7723132588,2155106272,2696454089,18896893199,269.529683,382.655121,282.724157,92.80926,31434972293,8771791133,10975204504,76914814989,Dalanistes_ahmedi
218,6,1.884748,100000,100,300875425.9,721732531.7,59009763.97,2567846771,16333909425,15115172554,3372444604,71801865605,124.80739,177.190825,130.917173,42.975903,30785303120,28488291240,6356208223,1.35328E+11,"Basilosaurus_cetoides,Basilosaurus_isis,Dorudon_atrox,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
219,1,3.115675,100000,100,283172852.4,39790969.37,59321443.76,927161240,15503824023,2112176498,3387182560,47451210327,206.318969,292.913972,216.419045,71.043421,48304876914,6580855511,10553360022,1.47843E+11,Rodhocetus_kasrani
220,5,2.606387,100000,100,1414944304,828504561.8,753612723.1,6238601113,76212490935,24108875112,47718771812,2.23122E+11,172.594086,245.034276,181.043204,59.430669,1.98639E+11,62837058677,1.24374E+11,5.81543E+11,"Basilosaurus_cetoides,Basilosaurus_isis,Dorudon_atrox,Saghacetus_osiris,Zygorhiza_kochii"
221,2,3.51334,100000,100,45049380872,14917104289,27363080988,66543369845,2.43195E+12,1.17305E+12,1.69447E+12,2.72706E+12,232.652214,330.299654,244.041399,80.110953,8.54426E+12,4.12131E+12,5.95324E+12,9.58109E+12,"Basilosaurus_cetoides,Basilosaurus_isis"
222,1,5.072857,100000,100,9357110599,1387278622,2196481593,22986286129,5.08783E+11,83626146825,1.22752E+11,1.05758E+12,335.922915,476.914535,352.367582,115.670959,2.58098E+12,4.24223E+11,6.22703E+11,5.36493E+12,Basilosaurus_cetoides
223,1,3.75275,100000,100,10001534808,5354958476,2206538975,40208995435,5.37994E+11,20195240195,1.23123E+11,1.52411E+12,248.505865,352.807308,260.671145,85.569964,2.01896E+12,75787687642,4.62052E+11,5.71961E+12,Basilosaurus_isis
224,3,2.644593,100000,100,1380447140,500238515.4,762585906.6,3695352967,75271105106,35990336829,48121351334,1.83519E+11,175.124075,248.626137,183.697045,60.30184,1.99061E+11,95179792845,1.27261E+11,4.85333E+11,"Dorudon_atrox,Saghacetus_osiris,Zygorhiza_kochii"
225,1,4.14638,100000,100,1358792028,392231405.1,763680909.2,3821981441,74024937766,37509408746,48222812712,1.75367E+11,274.571914,389.813647,288.013223,94.54549,3.06936E+11,1.55528E+11,1.9995E+11,7.27136E+11,Dorudon_atrox
226,2,2.73882,100000,100,1448722442,428551625.2,772056506.5,4494182410,79434998592,23594430036,48700523583,2.55726E+11,181.363756,257.484701,190.242181,62.450398,2.17558E+11,64620896872,1.33382E+11,7.00388E+11,"Saghacetus_osiris,Zygorhiza_kochii"
227,1,4.652638,100000,100,1390033127,523245848.7,771094538.8,3202917442,75690400276,35854611642,48666571102,1.54282E+11,308.096151,437.408484,323.178596,106.089153,3.5216E+11,1.66819E+11,2.26428E+11,7.1782E+11,Zygorhiza_kochii
228,1,3.955835,100000,100,1475588915,495755932.5,788363441.5,4304103859,80444805195,38977538641,49586664208,1.88282E+11,261.954087,371.899939,274.777707,90.200696,3.18226E+11,1.54189E+11,1.96157E+11,7.44814E+11,Saghacetus_osiris
